"EBI20_S_14.07.2019" "EBI20_S_30.07.2019" "EBI20_S_13.08.2019" "EBI20_S_13.09.2019" "EBI20_S_11.10.2019" "EBI20_S_28.10.2019" "EBI20_S_14.11.2019" "EBI20_S_09.12.2019" "EBI20_S_14.01.2020" "EBI20_S_07.02.2020" "EBI20_S_04.03.2020" "EBI20_S_14.04.2020" "EBI20_S_29.04.2020" "EBI20_S_13.05.2020" "EBI20_S_26.05.2020" "EBI20_S_23.06.2020" "EBI20_S_09.07.2020" "EBI20_S_23.07.2020" "EBI20_S_05.08.2020" "EBI20_S_19.08.2020"
"K19519" 0.793020695405609 0.699059020813171 0.69715656760235 0.709895553600509 0.705922023106787 0.670063944718664 0.692609133087816 0.686302660813859 0.674075035311267 0.677690304969854 0.675157988453989 0.705551199104366 0.72578644645089 0.738143152257869 0.734519573476869 0.702244268405832 0.734033567516217 0.626208296738149 0.753528335201485 0.658042709882799
"K19542" 0.0468855898832501 0.0503232230834019 0.053231042689953 0.0415497177845741 0.0473470246624184 0.0494344422793921 0.0522193989506623 0.0509769682837837 0.0485916577343606 0.0508057649027192 0.0480323189285747 0.0520029003922278 0.0488751112126389 0.0487280793104281 0.0491797748674548 0.0519936843542766 0.0447568348395372 0.036759219275943 0.0480898897442188 0.0400835120791257
"K19545" 0 0.0127517977179494 0.0139724892764533 0.0108628917501357 0.013013486477234 0.0142808835692787 0.0138107238030735 0.0148488690323562 0.0149523513142714 0.0129460121586527 0.0153241162481208 0.0137101557193107 0.013425413307945 0.0131847359257434 0.0131044431048327 0.0143239711161914 0.013187475858488 0 0.0142430058841915 0
"K19548" 0.0732401316011268 0.0748031225922521 0.0799961076288799 0.0778776611027032 0.0764079384884853 0.0828941270786223 0.0870545167186351 0.0890395164406197 0.0946531716943631 0.0964106701984635 0.0970030550333852 0.0932516087225601 0.0875532824433254 0.0818574572956375 0.0852157968563822 0.095840287416039 0.0824806259016953 0.0598669599891 0.0769548461431857 0.0660673071254638
"K19562" 0.0396091923848687 0.0426101697272449 0.0403285176879993 0.0447907056550502 0.0357918574321447 0.0396747009661232 0.0382632855289343 0.0422394625728788 0.0393921467023395 0.0409486987238315 0.0437285259641863 0.0406624427707428 0.0405450235319257 0.0378981595843307 0.0383830128779403 0.0399534582367106 0.0376946479943204 0.0385068008391058 0.0442298446402239 0.0396743120642951
"K19572" 0.0499398097233608 0.0527404676047344 0.0404116776318425 0.0419929934646669 0.042563295386239 0.0375892401845983 0.0318031482731751 0.0266088649895179 0.0254747254032916 0.0249837095206168 0.0251057244937871 0.0279209586395704 0.0319696677777748 0.0392823079710351 0.0382812156380242 0.028256846000499 0.0385103014252004 0.0395575217153533 0.037436775465798 0.0441113223827461
"K19576" 0.0115877333772157 0.0104156213905516 0 0.0108342330678834 0 0.0106025450791246 0.0112629105372483 0.0117925021160196 0.0135432031983513 0.0118421229678441 0.0126075177175143 0.011496913573936 0.0110998000626408 0.0106916044758018 0.0114941183213978 0.0149098433320496 0.0103240928016769 0 0 0
"K19577" 0.104180388032012 0.102071264035362 0.112411478507124 0.0998148126474546 0.106795692084657 0.10636070360988 0.115658752947896 0.115919816452859 0.114011180446848 0.112847722078073 0.123140182896919 0.117824586382563 0.11075021584797 0.10903669268063 0.109381985450164 0.118261360530782 0.111844172461403 0.0872780841593576 0.111198377823446 0.0865483237813036
"K19578" 0.0108444076332235 0.0119998903291296 0.0120045476777982 0.0120103122493329 0.0120214015352207 0.0104512666654416 0.0107594347008542 0.0100316992989538 0 0.0102499778998058 0.0105408601387138 0.0114263452161946 0.0109867675926087 0.0119599178000337 0.01076768448218 0.0111703911127126 0.0110155531375589 0 0.0122884494721821 0.0100968703381525
"K19585" 0.0397126472708401 0.0373749769085106 0.038071535068684 0.0325380225276888 0.0394735020916559 0.0335154475698965 0.0345684217319362 0.0324714726917958 0.0341426499491751 0.0350391104172161 0.0359416991329856 0.033964646630382 0.0350964223210064 0.0369930319645528 0.034467267206171 0.0349093304543753 0.0355416192362225 0.0312014900875585 0.0364286199480018 0.0322803191849249
"K19586" 0.0447936592310504 0.0435450967955579 0.0425811992305992 0.042013363377404 0.0406565069989212 0.0411207282605885 0.0410168818725234 0.0470995680334469 0.0433951986737249 0.0429774642826748 0.0452957346715511 0.0444711470043544 0.0420812095027187 0.0442618527526624 0.0437783298615724 0.0434351418939056 0.0412553447729659 0.0384213302288706 0.043368228201167 0.040205401702712
"K19591" 0.344568754096412 0.311293521911942 0.320864917070175 0.319694453465232 0.344564092628271 0.323477476222908 0.357401345009461 0.367638924627997 0.373603977369353 0.369656777980165 0.375157440421138 0.37799692751119 0.373346433345497 0.357310350480968 0.35713733797646 0.364180816382887 0.35823810408267 0.260829791109731 0.355906551862559 0.289420004904281
"K19594" 0.0345090097162905 0.0372081650392233 0.0367576933445696 0.0406899244822893 0.0343727503865939 0.0334533645422991 0.033142394454629 0.0312642947871781 0.0329604707849264 0.0303883461511691 0.0282525938575347 0.0280688882338984 0.02705140922255 0.0325332768379114 0.0308590051784494 0.0293025017789197 0.0305646762376757 0.0277791868965621 0.0304743695654729 0.0308677872645715
"K19595" 0.0124731576509675 0.0123289585504662 0.0128460967537457 0.012768167010992 0.0138744060066187 0 0.0106684682363733 0 0 0 0 0 0 0.0130294674602984 0.0113838057675937 0 0.0131194261329018 0 0.0116430169737378 0.0114125806649962
"K19597" 0.0137760756542666 0.0137377309097231 0.0135109563060739 0.0127520348843053 0.0128221771149868 0.013051038682797 0.0137601255722965 0.0123701329301989 0.0154448818294532 0.0139724386752174 0.0116857036328981 0.01470495676767 0.0145625104356741 0.0138611211729093 0.0137314157354936 0.0132240650157031 0.0141511673866544 0.0113476434267071 0.0134941749385882 0.0115207016001817
"K19611" 0.0426957025289718 0.0377891096504771 0.0416393048024546 0.038142769477459 0.0473050328727301 0.04351035692199 0.0479054173365504 0.043498168090127 0.0454793049158382 0.047645719569676 0.0467420185632758 0.0458433678864231 0.0453339871496877 0.04636417944053 0.0425360592969203 0.0420436456160837 0.0454439656714054 0.0309405925722427 0.0467840903220786 0.0339037767943848
"K19616" 0.0117838142780978 0.0136523015099618 0.0123201995294843 0.0146254970821944 0.0137022516326174 0.0115053379805229 0.0123096629991911 0.0132480164568505 0.013311182287959 0.0135092533447993 0.0142075717670977 0.0123681692779846 0.0130833758846016 0.0131141228056438 0.0124970501568517 0.0129254924469387 0.0128835072362089 0.0119605699977313 0.0140041102937707 0.0143434182713195
"K19618" 0.019035828580286 0.0180598882464129 0.0157513481088045 0.0209507143408818 0.0166252284223836 0.0159047327468416 0.0124810488898793 0.0134866774307144 0.0107495401555036 0.0100856408314843 0.0106070285027468 0.0106336127708287 0.0130051266270054 0.0136095253507454 0.0142226079614785 0.0110999887506837 0.0143617226854464 0.0205132450906234 0.0135114832847549 0.020321848018132
"K19620" 0.020322054635402 0.0184705040359274 0.018319508879185 0.0178398063314106 0.0208926152130964 0.0177777368852185 0.0181221491751913 0.0208352055180052 0.0201061753930816 0.0174504239969123 0.0177932702297519 0.0200632147954615 0.0196485374027769 0.0204769316910867 0.0216005518464286 0.0185870354867138 0.0205698370401367 0.016009622739555 0.0232772459567008 0.0185389335835661
"K19623" 0.0145651900795373 0.012150347967757 0.0133259966949125 0.0137618713623936 0.0138927559693242 0.0160701536454354 0.0131156414222024 0.0107803244478002 0.0127708275787963 0.0135672982562293 0.0122540578844147 0.0142540355716371 0.0135595220246275 0.0156559897944729 0.0161802939196759 0.0142181357757482 0.0151140865311857 0.0132015627683707 0.0188067968842024 0.0142204052103948
"K19640" 0.0375906175048922 0.0415311295678008 0.0398433467496943 0.0416798347074184 0.0369414953744418 0.0368776954915241 0.0342687008533506 0.0344216008548487 0.0364102157108953 0.0341207906905 0.0340717576279955 0.035344126742573 0.0361648028269553 0.0373317024306448 0.0365765619878583 0.0371701354315942 0.0364683928923005 0.0395325600539615 0.0407378120092583 0.0433627748172687
"K19641" 0.149164728479794 0.152178302898036 0.158715531701343 0.152424385532913 0.164191885630514 0.151337302877888 0.156242952751717 0.158759453975197 0.158643249811175 0.162107425500696 0.160882347991558 0.161438254686373 0.155112434346932 0.152133776812204 0.149765111220948 0.163115049856607 0.15201080800012 0.130675097961962 0.160526647354085 0.140935659523933
"K19647" 0 0.0111065186660318 0 0.0113565637736518 0 0.0124590261690965 0.0129009926494561 0.0138218414794684 0.0122203174113447 0.012412899777216 0.0135794844201678 0.0132405180543506 0.0118296393963863 0.0119580348694274 0.0114347559070494 0.0129921707947418 0.0109168038396704 0 0.012249951554201 0.0103001967255949
"K19658" 0.0311474783920624 0.0299022734679783 0.0303623755021884 0.0319468645715497 0.0324733672575945 0.0289940967042391 0.0320773689658647 0.0352639390339173 0.0327544667075806 0.0336447047245604 0.0317512080645731 0.0318569245328285 0.0341030634329266 0.0326042504131536 0.0301680056516225 0.033426489538989 0.0352073361957656 0.0286936983300504 0.0334928546232118 0.02944463309144
"K19659" 0.0140395224079468 0.0117881697938267 0.0114922294841018 0.0107429166954338 0.0122797058072502 0.0120606051604838 0 0 0.0105296851603374 0 0.0100616073695121 0 0.010098218156194 0.0129578747371038 0.0114415798056192 0 0.0119468967544795 0 0.0118918191395921 0
"K19661" 0.0900304627182281 0.0877262628575562 0.0874177990973445 0.0859663002413544 0.0850148949216622 0.0776665967894432 0.0824074729555956 0.0865163814052408 0.0812694105772243 0.0833065133746599 0.0844953879294108 0.0798665519340084 0.0822217303233685 0.0876434930382035 0.0870162018123299 0.0807670478858202 0.0809930872511019 0.0828589659606369 0.105687194061514 0.0975041158026327
"K19664" 0.0407121052204839 0.045987785359213 0.0445013348141078 0.0509972226722102 0.0467898561380017 0.0460376088445254 0.0424373575126813 0.0361887045090603 0.034481792099664 0.0333319163331252 0.0346790021571373 0.032534454835173 0.0389841205393663 0.0409867885474182 0.0376061708885198 0.035182752999278 0.0415252693001568 0.0388594004054271 0.0344754254018329 0.0398968732187943
"K19668" 0.0905575509554255 0.100762667316577 0.100757336285406 0.0993600466649512 0.103074180080651 0.103637425323178 0.104277378466811 0.101788083704398 0.0978098641539541 0.102535373017905 0.101524321390122 0.108145862140763 0.099457722802075 0.103048827436494 0.103611714697802 0.0992534801273929 0.106292549698302 0.0894718652372945 0.11796279564289 0.0935259265234373
"K19670" 0.0799770664288405 0.0872622517718464 0.0904468144974957 0.0834845289099318 0.0954718004430479 0.0925711706274209 0.0978828558131389 0.0999090858245283 0.10358981964235 0.107220596010142 0.103910435741188 0.107420815243239 0.0914146848369455 0.0908348809499536 0.0875602401258692 0.0960788660017906 0.0971910842893226 0.0723157913843671 0.0980958931223723 0.0795341663068814
"K19686" 0.025789492760002 0.035049693844377 0.0360769581735019 0.0368997511467328 0.0398530734627224 0.038387480770885 0.0397818355737837 0.0379754836953675 0.041782815762076 0.0393664437311412 0.0432279628069592 0.0398524792364775 0.0382772283040159 0.0366040527777612 0.038674792927142 0.0391609920284733 0.0414089480607183 0.0309702899621538 0.0415373662786988 0.0318808790384174
"K19687" 0.0169532787151022 0.021393426480209 0.0191297952792098 0.018396486594292 0.0210736186237721 0.0188520542180579 0.0235747402306231 0.0219380152537711 0.0235427146233675 0.0296510774708275 0.0273907426025497 0.0244440762006893 0.0203764718324044 0.0192690293251731 0.0197627127345823 0.0243085776524837 0.0198371670698879 0.0132738164174 0.023658724293082 0.0179304006432206
"K19689" 0.193893887108007 0.19586942691974 0.191374621228746 0.192447742415271 0.190038004003678 0.206759557244855 0.194579842341926 0.188417116015008 0.188008945235468 0.192231191671055 0.188719016682819 0.195172788811531 0.186442735384859 0.191674348660652 0.200318897302629 0.187133235458805 0.192832628638247 0.173108849812419 0.204953842781067 0.18278669318957
"K19691" 0.239640495864706 0.230519173285297 0.23279024707536 0.234970815756004 0.246863708271421 0.235835509051594 0.245319087323796 0.259094769348442 0.260867169431816 0.259671394736398 0.265127723183261 0.269022710507627 0.2649519596888 0.254782220785987 0.256379433551884 0.258562423734968 0.251914506973797 0.1866215547567 0.258649259779155 0.205039175093465
"K19692" 0 0.0102106035174627 0 0 0.010584103939429 0.0109006132216289 0.0140406879027893 0.0139909221756984 0.0102624065353121 0.011611929720192 0.0110563660587805 0.0120800226078488 0.0116689309441399 0.0107023119998023 0.0118371182656924 0.0115990976068584 0.0109105967009701 0 0.0115173393871298 0
"K19693" 0.0230037415939637 0.0180190269838109 0.0153988319305185 0.018333371822411 0.0159617967093098 0.0152680736711108 0.0210145467674125 0.0179119032894859 0.0192758916138196 0.0174512571645926 0.0147353760732222 0.0159700456253058 0.0177333526408313 0.0177359577043553 0.0185880214139956 0.0168974952449078 0.0177990475840637 0.0176636139341226 0.0189705113066869 0.0188505476779369
"K19694" 0.227576792682554 0.226195644914629 0.220696652592389 0.233464959885703 0.229131131864625 0.238344686376449 0.238169609906016 0.238356459880821 0.239913513297107 0.249878366906647 0.231325150952918 0.240410538154065 0.221116599718498 0.23164312265341 0.240113457980421 0.226227753662145 0.239702214039652 0.206699727393113 0.254342621831307 0.217489682694152
"K19696" 0.129981784429925 0.142090617159983 0.141121512981073 0.138940480812495 0.141248732287721 0.129591564428401 0.121753871975599 0.118876225033682 0.113382443991543 0.122227744565326 0.103308801697144 0.112221446590529 0.123142904808301 0.132529529980413 0.120095372821131 0.118859598775219 0.13013601858227 0.113076578264587 0.122939584012087 0.122579861583664
"K19701" 0.364106426694491 0.357418440800822 0.373600384739634 0.35980971040146 0.375685967757654 0.365832901986068 0.3776825132262 0.383089303523303 0.379604232297984 0.389157311082836 0.380956834322593 0.38364809682045 0.37651858158763 0.365716251970607 0.376529861756039 0.383293736573287 0.383487898957712 0.307342506812133 0.387640100931377 0.327396089781836
"K19702" 0.107821581588003 0.108102462220511 0.116034484956838 0.109926189191469 0.111203301439634 0.104089971549764 0.114358839273623 0.108913099344888 0.107630910025919 0.120873458003061 0.113304237688267 0.117718830356755 0.111607550974307 0.113336892488163 0.10930755319612 0.109208530634742 0.111254814488706 0.0882310442608227 0.118850694111643 0.0963731391218571
"K19703" 0.0138942432600591 0.013790160596371 0.0122359227823075 0.0145895568628454 0.0116265855961177 0.0144287132380237 0.0126986719508936 0.0117526035778292 0.0121816992140455 0.0138172626053363 0.0131226307525569 0.0137615696339124 0.0151081830730634 0.0131165245687081 0.0163765458822957 0.0139243019786307 0.0145125555536871 0.0163270781329287 0.0157808617256463 0.0143616190646638
"K19706" 0.0331196455761612 0.0296590757905373 0.0270990551284219 0.0298981980184654 0.0301076710723267 0.0289100151213392 0.0290407384742707 0.0245952348762213 0.0278705970153748 0.0256699500114446 0.0257365792521521 0.0273074113682178 0.0293182113279231 0.0306417515007392 0.0319627471851115 0.0274685724328762 0.0271525424784739 0.0269841091132423 0.0315918305441373 0.0301552983501724
"K19707" 0.0619729250834869 0.0625442154575487 0.0672343080100237 0.0588081232795987 0.0675424162033318 0.0662915565518281 0.0919192086170686 0.0895559499048597 0.087234514642394 0.0827369126994006 0.0946571634707288 0.0870920759543714 0.0825309786999943 0.0691725234292796 0.072712337601397 0.0814094775670933 0.0707154998332579 0.0507944694011197 0.0804677362908114 0.051158436717595
"K19710" 0.103874168340164 0.10411749337472 0.104202860977863 0.106028005428804 0.100865517534582 0.109585331949176 0.113153251580518 0.109973389439378 0.110151449117792 0.100488991581825 0.106307633284028 0.106528236824345 0.101203791004678 0.104321635823375 0.107406195533042 0.104511287441735 0.104702458590016 0.0833846749451626 0.108682219938542 0.0855550982418585
"K19713" 0.206258304608273 0.198850257067455 0.202053337167283 0.194508743837395 0.203425374497065 0.195198580185088 0.191819094721432 0.19549073673373 0.186059464992804 0.197356056156275 0.196414313121955 0.197714846180907 0.197360363562401 0.200619533045086 0.191103183493412 0.200250031622964 0.205252870387139 0.167448881592432 0.204543015673431 0.179093625115357
"K19714" 0.0594748370098012 0.0451971391295263 0.0367694363817331 0.0495538984296646 0.0376063729921953 0.040972074342844 0.03794497917679 0.0363283722523085 0.0329724780130837 0.0349813577988291 0.0332224422518471 0.0367802914533494 0.0369372192655044 0.0399677350669588 0.0428234648601472 0.0371808195973963 0.0412045492502966 0.048021773195584 0.0404057821790934 0.0449722198012528
"K19715" 0.163655270603307 0.150187619886263 0.141811851704696 0.154056363663306 0.143377431378854 0.148433391903765 0.134665175083308 0.122866809009015 0.125854466249394 0.122754109500568 0.12380969062501 0.137979510166255 0.143705331019626 0.151136413957571 0.145445129412565 0.135401956353161 0.153032465240338 0.134724414975682 0.140944479987983 0.143054046138706
"K19733" 0.0350915397164638 0.0310242654947505 0.0291088256686047 0.0277994797315998 0.0345741637676727 0.0306929656779689 0.0294928846243814 0.030025420681337 0.0307444768074294 0.0259783678584419 0.0268120964089731 0.0325472933023949 0.0308483948116086 0.0365197181045242 0.0332685805261443 0.0292913990877538 0.0354006186233058 0.0306535654687096 0.0317640818254059 0.0308606725664252
"K19736" 0.188017028935632 0.176712928794307 0.171686172484716 0.17757646710455 0.185802787989318 0.182294910148429 0.16298639624712 0.166861286788054 0.165372905283975 0.167011337227575 0.170029055403913 0.186649440404116 0.191926539024682 0.18749480137184 0.183050690109299 0.175824052099379 0.189789195132244 0.145515636112556 0.186298731099552 0.153502206648962
"K19745" 0.225501505893794 0.236993980908986 0.245352123329033 0.223504909415185 0.227374124055343 0.220955006489173 0.227371179026321 0.22488974776808 0.212800734491809 0.222174945206402 0.227984821128006 0.235799919525822 0.226447010138284 0.229820571995248 0.221632749285608 0.230364305870241 0.227159138529326 0.205419219367451 0.23279293578221 0.214087680476016
"K19746" 0.155175082372953 0.154682699613193 0.163221948055567 0.140468271387512 0.159503055068696 0.155205271609917 0.160676762989445 0.157235822321038 0.158309468011664 0.160651522900688 0.155564774901316 0.171753506315522 0.156148296959614 0.161023051798206 0.157137307043567 0.166227571638948 0.162560958859529 0.132692352925504 0.154082962162895 0.135364747761521
"K19761" 0.0101231695871906 0.0131623748304951 0.0125599234241954 0.0154773163316415 0.0142841948610821 0.0110875667590441 0.0161159604354419 0.0165650135155122 0.0164534264050931 0.0169625835057381 0.0172342288185882 0.0162753900336555 0.0146817564949592 0.0123945438292106 0.0138001422080147 0.0166491690627278 0.0147694201941535 0.0111194259930567 0.0152879974899121 0.0117871098924564
"K19776" 0.0160707758100618 0.0184133099401135 0.0171021111808414 0.0182004740599754 0.0166073530798685 0.0164462735489727 0.0189438329701963 0.0131319525092651 0.0131918770750244 0.015426925982438 0.0153667524043129 0.0153836150200476 0.0143064146631693 0.0171191000841223 0.0179252264384803 0.0160330124440459 0.0188622330332862 0.0161083822274303 0.0159841307985275 0.0180690491789253
"K19783" 0.0175753370154188 0.0172853618307977 0.0190207140681234 0.0178349052482572 0.0183844483124897 0.0166940134352403 0.0169523552688698 0.0185610306269041 0.020655010402696 0.0180100504347452 0.0165647949270328 0.0189675102172971 0.0172589947096052 0.0176818968930409 0.0180851065336697 0.0192493952844041 0.0180655657653088 0.0138572832746163 0.0194128298027923 0.0162621265316811
"K19784" 0.264183874985725 0.247297203177564 0.257991097253331 0.244438781632586 0.260782247728425 0.247659929377511 0.265411114581998 0.26580167511926 0.268679804568336 0.270838786278472 0.267153823550738 0.265742881444377 0.273760351140743 0.262272583853883 0.256158182558452 0.26197708282922 0.264836746129223 0.201692999911642 0.265709514821125 0.218137013529963
"K19787" 0.0219493244126143 0.0224803152129628 0.0213723909680108 0.0204485883780093 0.0254966124591866 0.0203114771842752 0.0213002411470769 0.0215852683336652 0.020272981309234 0.022079860161597 0.0221375015432798 0.0195405189939623 0.0234185063893081 0.0225232383116364 0.0211011898135579 0.0201039684394846 0.0231034286601139 0.0160830747202971 0.0203798708192667 0.0170174641409632
"K19789" 0.0968100913661206 0.0834806889689242 0.08048877325576 0.0850873513578115 0.0849311302973045 0.0815492163499436 0.0789350276067417 0.0856217473623522 0.0818237628240219 0.0804767667570442 0.0879550522561483 0.0938930794816303 0.0944774740382957 0.0885714554154315 0.0915596856949609 0.0881904764387644 0.0931349156120343 0.0983713329521845 0.0871842888743042 0.086690150730683
"K19791" 0.0539752573220465 0.0583957340384652 0.061909302385407 0.058330573296399 0.0609058891214942 0.0621288578809817 0.0707090515260656 0.0835442143515161 0.0727257019865485 0.0793058003363948 0.078855387492433 0.0701656676904303 0.0690042138271542 0.0599269687941683 0.0628029223225432 0.0752060700741171 0.0694217888886083 0.0579672338722807 0.0681013480360685 0.0577208747173743
"K19793" 0.25419684465249 0.267474519528554 0.261692186509358 0.274670019224939 0.268217715352548 0.272596764621996 0.252502405598963 0.238503255993194 0.238875843483978 0.24012031633614 0.224351933992865 0.229565821920369 0.23301987101882 0.254471035549317 0.241356386879498 0.23856649019949 0.24962065446245 0.216995760918738 0.230332500352543 0.235880916059896
"K19794" 0.0225909364125238 0.0346890027645856 0.0325457862655894 0.0318414505321747 0.0310907694833803 0.0301350979788123 0.0338567520712596 0.028931901936033 0.0250448901169611 0.0247879530957281 0.0266002944095841 0.0247711230949626 0.0230955677913369 0.0298321047266465 0.0281935093469143 0.0237900732418123 0.0245102714424044 0.0206646730626449 0.0255941774072461 0.0248756023105209
"K19802" 0.47844656796405 0.439505648835957 0.454574306338483 0.438323028830127 0.453531003879303 0.456092558482006 0.458790699827036 0.456689191963503 0.471178317703115 0.469519885932782 0.464632138973428 0.475115667624988 0.460843531990596 0.465188697735688 0.464886340950478 0.46756625212501 0.477491639887978 0.382087351801183 0.462495759950482 0.414005844792547
"K19804" 0.234911787219089 0.232613649546973 0.224300612865993 0.237521007273979 0.2425381354711 0.22773912869426 0.225681894380941 0.226763640633759 0.224875511186384 0.22956023269011 0.219036016674322 0.21546676060805 0.232524136059142 0.227378274249718 0.218045732398184 0.222178924079175 0.228229985040476 0.194698442472834 0.216794526248764 0.207041149070734
"K19809" 0 0 0 0 0.0106682972401641 0 0 0.0100596864418121 0.0124372055253562 0.0120319260262016 0.0111260209165176 0.0140282203054336 0.0141968476654992 0.0119938692597441 0.0117339480451268 0.0131843912932038 0.0133281073717625 0 0.0133670591850335 0.010329363178678
"K19810" 0.108474909219004 0.112684898306398 0.105410070831907 0.118838009746805 0.112793271522769 0.108566282597258 0.0983034307051148 0.0991531182949242 0.0901355911621353 0.0979523531074302 0.0941104257589663 0.0938230853472177 0.104069034881229 0.10825904321947 0.100815080377989 0.102275023962457 0.103953957016871 0.0949302670966844 0.0981120778629852 0.102410820456271
"K19811" 0.0266085937036789 0.0278809725182938 0.026647885608183 0.0233243802759003 0.0255914358589433 0.0310182324013681 0.0281266258834785 0.0296005307014908 0.0317645449826563 0.0315823231899907 0.0321726956800458 0.0365986942764738 0.0339031911295008 0.0292643035227101 0.0320981850350396 0.0353920226213014 0.030310674624594 0.0242530976239683 0.032043167531055 0.0236693195101059
"K19813" 0.24871478787938 0.222627804374894 0.237578111510489 0.229215860636538 0.231480944988927 0.225366672113724 0.24432970284545 0.260148742474257 0.251986426544052 0.253110018011214 0.254012112788726 0.247103952929561 0.24487498411423 0.241811964929129 0.229935672440942 0.260202063443456 0.246420111515518 0.19597714080988 0.245490044753375 0.204076165009953
"K19824" 0.0222901826517251 0.0252984001947638 0.0239565892800677 0.0247302653015262 0.0222785742787252 0.0260702174488608 0.0225998500351923 0.0206443357997202 0.0204714584886628 0.0197814538650682 0.0212694880193374 0.0205334809155276 0.021017560661477 0.0230124367380336 0.02323499345918 0.0215961970623557 0.0235150375451187 0.0231303886939195 0.0250632378057658 0.0257893821932561
"K19837" 0.0236714965576921 0.0261784525535051 0.0289007094327749 0.0233813275122245 0.0261739353986913 0.0268160949729854 0.0259430065829722 0.0279415642719071 0.028669307358507 0.0259273319705144 0.0257306496609616 0.0257469186357148 0.0292334520528803 0.0265274063367176 0.0259337883244401 0.0285645436377099 0.0253631115676864 0.016484462573109 0.0238786276448786 0.0197075887679379
"K19854" 0.0579481569420088 0.0619104803230575 0.0672799688622255 0.0579447583621488 0.0662813032292291 0.064456742881285 0.0704269060863067 0.0719778829568246 0.0748402170758715 0.0699617337866332 0.0748961674088742 0.0748089186798235 0.069199720983893 0.0687011282667428 0.0676395431089245 0.0707526888859176 0.0670669191020202 0.0492008719963126 0.0731744271308505 0.0545823652762823
"K19877" 0.126875809577788 0.123175965399492 0.124159893990147 0.120871886994126 0.130687958041446 0.114641955156301 0.117266767877429 0.118012783121934 0.113112372481724 0.121447739097087 0.110835462447368 0.114169227533869 0.120425208066752 0.122774436809713 0.112694947465771 0.115462684926622 0.120627023558994 0.096935529546901 0.119581472289506 0.10599490685377
"K19882" 0.0320266968414516 0.0309737079032559 0.0345874145375119 0.029374410860858 0.0369666290682796 0.030749429603698 0.0267949813360572 0.0264751767368464 0.0250097356852282 0.0282640176842223 0.0256706281685001 0.0285319830913764 0.0299943465506065 0.0343858937618415 0.0329705953018972 0.0271592182085337 0.0304841706547221 0.0262009292148721 0.037856066356952 0.0323913981195253
"K19938" 0.0247381639930753 0.0216088482285202 0.0249564131069662 0.0238177749168172 0.0262035480381939 0.0242917569152313 0.028454630859975 0.0252351156816442 0.0313061423552205 0.0301726928060691 0.0302067547438142 0.0284209837741472 0.030393881021073 0.0255133038746715 0.0241452515942965 0.0271092444868128 0.0243113978616208 0.018704539558648 0.0252966936813409 0.020688761802645
"K19954" 0.0608630382959758 0.060087169604517 0.0549257272942124 0.059035875677214 0.0554675261015361 0.0588607964647277 0.0585324746039606 0.0556513969509199 0.0546959998537623 0.0503125499996841 0.0527268980391535 0.056495211360587 0.0522856794088571 0.0604053882331717 0.058181976778438 0.0559703331611055 0.0602073802662913 0.0477339907270723 0.0565809250918406 0.0506764346933633
"K19955" 0.0190016536877736 0.0199468878409918 0.0168495277701333 0.0241269181073721 0.0174149307020575 0.0161514394476046 0.0188543100166938 0.0174112129900914 0.0191794985841447 0.017596708571568 0.0186165431320642 0.017108135483364 0.0171025623560731 0.0188789354383043 0.0195460069647466 0.017027344939375 0.0185905436236756 0.0183863760845783 0.0178269876724246 0.0190532416546744
"K19956" 0.0689583978605254 0.0863134624211167 0.0772532498892943 0.0809897630208334 0.0721455153699138 0.0743142669859378 0.073923365578055 0.0690488801193816 0.0687253957485552 0.0667285144573694 0.0707903583710685 0.0661980176829632 0.0676976180964891 0.0705663537422196 0.0766581153693026 0.0687767104157078 0.0688964438074964 0.0829592908975432 0.0726647497792404 0.0808474267687938
"K19966" 0.0318711744066465 0.0451753408019692 0.0417562872675063 0.0411022198846914 0.0409531833462101 0.0390912429593241 0.0432314557584835 0.0418673497092586 0.0473791842537075 0.045793012947987 0.0434744372074408 0.0464858031453058 0.0382806259089889 0.0382452960541335 0.0368424529089478 0.0451962654028801 0.0405199219760585 0.0294655011187618 0.0413219563310942 0.0332000345034828
"K19967" 0.073471646401177 0.0805563186606848 0.0899063107614699 0.075526468509603 0.0838020573908565 0.0877682356795025 0.0952842681032589 0.0968371762651031 0.0966892499118415 0.104769612813363 0.109030107796901 0.103147147994065 0.0934767162762975 0.0859259764248747 0.0859716367344269 0.103478654439701 0.0899851839500059 0.0660492963472825 0.0914440717731349 0.0707842344483171
"K19976" 0.0251031723738601 0.0268579265122419 0.0266652583994218 0.024427509324913 0.026430317202645 0.0228846075280397 0.0307345348151379 0.0303203145762669 0.0304603155134569 0.0294139402179908 0.0346961159455855 0.0346584572702283 0.0334461424189396 0.0315882586290636 0.0328133783279566 0.033871722202312 0.0331068460350389 0.0263695525214468 0.0349272788305682 0.0244543495339392
"K19978" 0.0123786415509727 0.0134002835682694 0.0138507775269484 0.0128922753280227 0.0141818329383982 0.0133721668192913 0.0107658895606374 0.0114526730704386 0.0108072191019338 0 0.0119308398241239 0.0132272237045897 0.0121073175391477 0.0155635987967981 0.012835296557073 0.012140728984748 0.0140528660669279 0 0.0142253688609326 0.0128884814159828
